"Freq [GHz]","Antenna to Waveport 2 [rad]","Antenna to Waveport 1 [rad]"
0.001,1.56971839452237,1.56971761035545
0.104413793103448,1.45824863472233,1.45816519596947
0.207827586206897,1.34676636063673,1.346603790293
0.311241379310345,1.23525981809623,1.23502492575906
0.414655172413793,1.12371824124048,1.123420831205
0.518068965517241,1.01213236373373,1.01178478663216
0.62148275862069,0.90049480811488,0.900111399193254
0.724896551724138,0.788800388846504,0.78839682047264
0.828310344827586,0.677046314659398,0.676638894447736
0.931724137931034,0.565232279506957,0.564837227420501
1.03513793103448,0.453360437961395,0.452993176096995
1.13855172413793,0.341435265123054,0.341109752596328
1.24196551724138,0.229463306715896,0.229191449366219
1.34537931034483,0.11745283060339,0.117243991360149
1.44879310344828,0.00541339515852616,0.00527402604448578
1.55220689655172,-0.106644645524652,-0.106711234288135
1.65562068965517,-0.218710676860667,-0.218704401217473
1.75903448275862,-0.33077437455381,-0.33069831129363
1.86244827586207,-0.442826245531688,-0.442686420488857
1.96586206896552,-0.554858134379804,-0.554663173600539
2.06927586206897,-0.666863672290531,-0.666624331565692
2.17268965517241,-0.778838649423455,-0.778567243022023
2.27610344827586,-0.89078129544131,-0.890491049581261
2.37951724137931,-1.00269245866494,-1.00239681897939
2.48293103448276,-1.11457568074209,-1.11428760545309
2.58634482758621,-1.22643717066781,-1.22616844208878
2.68975862068966,-1.33828569103099,-1.3380462770395
2.7931724137931,-1.45013237991783,-1.44992987368596
2.89658620689655,-1.56199054744038,-1.56182970695854
3,-1.67387551097412,-1.67375790687002

